name,team,age,nameascii,playerid,mlbamid,year,w_pitch,l_pitch,era_pitch,g_pitch,gs_pitch,cg_pitch,sho_pitch,sv_pitch,ip_pitch,tbf_pitch,h_pitch,r_pitch,er_pitch,hr_pitch,bb_pitch,hbp_pitch,wp_pitch,bk_pitch,so_pitch,k/9_pitch,bb/9_pitch,k/bb_pitch,hr/9_pitch,k%_pitch,bb%_pitch,k-bb%_pitch,avg_pitch,whip_pitch,babip_pitch,lob%_pitch,fip_pitch,e-f_pitch,g_bat,ab_bat,pa_bat,h_bat,1b_bat,2b_bat,3b_bat,hr_bat,r_bat,rbi_bat,bb_bat,so_bat,hbp_bat,sf_bat,sh_bat,gdp_bat,sb_bat,cs_bat,avg_bat,bb%_bat,k%_bat,bb/k_bat,obp_bat,slg_bat,ops_bat,iso_bat,spd_bat,babip_bat,wsb_bat,wrc_bat,wraa_bat,woba_bat,wrc+_bat,role,Acronym,Full Team Name,Round,Pick,Drafted By,Drafted From,Drafted?,Full Name_team,id_team,division_team,team_old,team_new,team_teamstats,league_team,W_team,L_team,T_team,G_team,WPCT_team,PE_team,Difference_team,BB (Batting)_team,AB_team,H_team,BA_team,DP_team,DPPG_team,2B_team,2BPG_team,IP_team,R (Pitching)_team,ER_team,ERA_team,PO_team,A_team,E_team,FPCT_team,HB_team,HBP_team,HA_team,HAPG_team,HR_team,HRPG_team,SF_team,SH_team,OBP_team,SB_team,SBPG_team,CS_team,R (Batting)_team,RPG_team,SHO_team,TB_team,SLG_team,SO_team,BB (Pitching)_team,K/BB_team,K/9_team,TP_team,3B_team,3BPG_team,WHIP_team,BBPG (Pitching)_team
aaron casillas,CP,23.0,Aaron Casillas,sa3028586,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,198.0,230.0,47.0,38.0,6.0,1.0,2.0,24.0,26.0,15.0,31.0,4.0,4.0,9.0,5.0,1.0,0.0,0.237373737,0.065217391,0.134782608,0.483870967,0.298642533,0.308080808,0.606723341,0.070707071,4.075792134996346,0.266272189,0.0460710276383906,18.901360709370195,-15.848508994876324,0.2945619193137501,54.392608865121595,Batter,CP,california polytechnic state university,,,,,False,California Polytechnic State University,123.0,1.0,Cal Poly,California Polytechnic State University,Cal Poly,Big West,35.0,22.0,0.0,57.0,0.614,0.625,-0.011,206.0,1976.0,579.0,0.293,30.0,0.53,119.0,2.09,516.0,262.0,242.0,4.22,1548.0,572.0,38.0,0.982,89.0,77.0,496.0,8.65,34.0,0.6,25.0,48.0,0.377,36.0,0.63,11.0,346.0,6.1,1.0,828.0,0.419,471.0,196.0,2.4,8.2,,14.0,0.25,1.34,3.42
aaron casillas,CSUB,20.0,Aaron Casillas,sa3028586,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,149.0,159.0,37.0,32.0,5.0,0.0,0.0,17.0,14.0,9.0,23.0,0.0,0.0,1.0,3.0,2.0,0.0,0.248322147,0.056603773,0.144654088,0.391304347,0.29113924,0.281879194,0.573018434,0.033557047,4.098741341670412,0.293650793,0.4947783991228789,10.898626075014754,-11.580902456417398,0.2796496435811248,48.48244953080611,Batter,CSUB,"california state university, bakersfield",,,,,False,"California State University, Bakersfield",114.0,1.0,CSU Bakersfield,"California State University, Bakersfield",CSU Bakersfield,Big West,20.0,23.0,0.0,43.0,0.465,0.403,0.062,133.0,1438.0,384.0,0.267,36.0,0.84,60.0,1.4,375.2,259.0,224.0,5.37,1126.0,430.0,51.0,0.968,72.0,32.0,411.0,9.85,23.0,0.53,10.0,13.0,0.34,33.0,0.77,23.0,209.0,4.9,,527.0,0.366,304.0,173.0,1.76,7.3,,7.0,0.16,1.55,
aaron casillas,CSUB,21.0,Aaron Casillas,sa3028586,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,193.0,216.0,54.0,39.0,14.0,0.0,1.0,21.0,28.0,9.0,26.0,5.0,1.0,8.0,5.0,1.0,3.0,0.279792746,0.041666666,0.12037037,0.346153846,0.326923076,0.367875647,0.694798723,0.088082901,2.422111652740938,0.317365269,-1.1380907469429076,24.543836979805896,-5.2928790760641595,0.3303044472749417,82.26051732317624,Batter,CSUB,"california state university, bakersfield",,,,,False,"California State University, Bakersfield",114.0,1.0,CSU Bakersfield,"California State University, Bakersfield",CSU Bakersfield,Big West,18.0,34.0,0.0,52.0,0.346,0.335,0.011,210.0,1757.0,448.0,0.255,43.0,0.83,88.0,1.69,462.1,368.0,285.0,5.55,1387.0,470.0,81.0,0.958,79.0,40.0,541.0,10.53,33.0,0.63,17.0,22.0,0.345,21.0,0.4,24.0,253.0,4.9,1.0,645.0,0.367,424.0,230.0,1.84,8.3,,5.0,0.1,1.67,4.48
aaron celestino,UIW,,Aaron Celestino,sa3028691,,2021,2.0,1.0,3.809816040081563,19.0,5.0,0.0,0.0,0.0,54.1,240.0,61.0,28.0,23.0,5.0,13.0,7.0,5.0,0.0,35.0,5.7975461479502055,2.153374283524362,2.69230769,0.8282208782786007,0.14583333,0.05416667,0.09166667,0.27727273,1.3619632220581437,0.31111111,0.71621622,4.88169878771893,-1.071882747637367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,UIW,university of the incarnate word,,,,,False,University of the Incarnate Word,916.0,1.0,UIW,University of the Incarnate Word,UIW,Southland,21.0,28.0,0.0,49.0,0.429,0.418,0.011,209.0,1559.0,401.0,0.257,30.0,0.61,78.0,1.59,401.0,322.0,269.0,6.04,1203.0,435.0,60.0,0.965,61.0,54.0,479.0,10.75,40.0,0.82,18.0,13.0,0.361,29.0,0.59,9.0,269.0,5.5,1.0,631.0,0.405,357.0,178.0,2.01,8.0,,16.0,0.33,1.64,
aaron chapman,MILW,,Aaron Chapman,sa3028749,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,192.0,216.0,57.0,41.0,11.0,1.0,4.0,32.0,35.0,15.0,33.0,5.0,3.0,1.0,2.0,14.0,0.0,0.296875,0.069444444,0.152777777,0.454545454,0.358139534,0.427083333,0.785222867,0.130208333,7.234243691964286,0.335443037,2.9252598157618195,32.30205090254954,-0.1912944772798675,0.3630037188529968,99.41128106372628,Batter,MILW,university of wisconsin–milwaukee,,,,,False,University of Wisconsin–Milwaukee,533.0,1.0,Milwaukee,University of Wisconsin–Milwaukee,Milwaukee,Horizon,20.0,30.0,0.0,50.0,0.4,0.406,-0.006,180.0,1690.0,455.0,0.269,22.0,0.44,80.0,1.6,418.0,342.0,292.0,6.29,1253.0,434.0,53.0,0.97,51.0,50.0,489.0,10.53,34.0,0.68,17.0,12.0,0.354,63.0,1.26,10.0,278.0,5.6,5.0,665.0,0.393,407.0,244.0,1.67,8.8,,14.0,0.28,1.75,5.25
aaron chapman,MILW,,Aaron Chapman,sa3028749,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,209.0,235.0,70.0,51.0,12.0,0.0,7.0,39.0,25.0,18.0,17.0,7.0,0.0,1.0,1.0,10.0,2.0,0.334928229,0.076595744,0.072340425,1.058823529,0.405982905,0.492822966,0.898805871,0.157894737,5.123801462961066,0.34054054,0.7353384429588914,47.04871931930942,9.384557175244511,0.4119527956359406,124.91641029833268,Batter,MILW,university of wisconsin–milwaukee,,,,,False,University of Wisconsin–Milwaukee,533.0,1.0,Milwaukee,University of Wisconsin–Milwaukee,Milwaukee,Horizon,25.0,32.0,0.0,57.0,0.439,0.437,0.002,171.0,1955.0,508.0,0.26,44.0,0.77,109.0,1.91,482.0,325.0,287.0,5.36,1446.0,561.0,53.0,0.974,72.0,41.0,521.0,9.73,38.0,0.67,12.0,9.0,0.33,77.0,1.35,18.0,283.0,5.0,3.0,753.0,0.385,463.0,273.0,1.7,8.6,,11.0,0.19,1.65,5.1
aaron chapman,PFW,,Aaron Chapman,sa3028749,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,154.0,176.0,48.0,36.0,5.0,2.0,5.0,28.0,24.0,17.0,17.0,4.0,0.0,1.0,3.0,8.0,4.0,0.311688311,0.096590909,0.096590909,1.0,0.394285714,0.467532467,0.861818181,0.155844156,6.3796223746283545,0.325757575,-0.9569342098839116,33.24336315551468,3.593658937603912,0.3980353358813694,112.12038714178152,Batter,PFW,purdue fort wayne,,,,,False,Purdue Fort Wayne,706.0,1.0,Purdue Fort Wayne,Purdue Fort Wayne,Purdue Fort Wayne,Horizon,11.0,35.0,0.0,46.0,0.239,0.237,0.002,174.0,1424.0,357.0,0.251,17.0,0.37,55.0,1.2,363.0,409.0,342.0,8.48,1089.0,373.0,75.0,0.951,50.0,42.0,507.0,12.57,27.0,0.59,11.0,21.0,0.347,57.0,1.24,17.0,216.0,4.7,2.0,513.0,0.36,297.0,209.0,1.42,7.4,,10.0,0.22,1.97,
aaron charles,CSUB,23.0,Aaron Charles,sa3028763,,2021,2.0,3.0,3.802817003567575,11.0,9.0,0.0,0.0,1.0,47.1,212.0,53.0,30.0,20.0,6.0,13.0,8.0,4.0,0.0,33.0,6.274648055886498,2.4718310523189237,2.53846154,1.1408451010702725,0.15566038,0.06132075,0.09433962,0.27748691,1.394366234641444,0.30921053,0.67073171,5.622945595714598,-1.8201285921470232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,CSUB,"california state university, bakersfield",,,,,False,"California State University, Bakersfield",114.0,1.0,CSU Bakersfield,"California State University, Bakersfield",CSU Bakersfield,Big West,20.0,23.0,0.0,43.0,0.465,0.403,0.062,133.0,1438.0,384.0,0.267,36.0,0.84,60.0,1.4,375.2,259.0,224.0,5.37,1126.0,430.0,51.0,0.968,72.0,32.0,411.0,9.85,23.0,0.53,10.0,13.0,0.34,33.0,0.77,23.0,209.0,4.9,,527.0,0.366,304.0,173.0,1.76,7.3,,7.0,0.16,1.55,
aaron davenport,HAW,20.0,Aaron Davenport,sa3017615,702126.0,2021,3.0,6.0,3.7384616481623034,13.0,13.0,0.0,0.0,0.0,86.2,358.0,82.0,41.0,36.0,6.0,21.0,6.0,5.0,0.0,97.0,10.07307721865954,2.1807692947613435,4.61904762,0.6230769413603838,0.27094972,0.05865922,0.2122905,0.24773414,1.188461573335547,0.33333333,0.67594433,3.6345923451982305,0.1038693029640729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,HAW,university of hawaii manoa,6.0,186.0,Cleveland Indians,university of hawaii at manoa,True,University of Hawaii Manoa,356.0,1.0,Hawaii,University of Hawaii Manoa,Hawaii,Big West,24.0,26.0,0.0,50.0,0.48,0.53,-0.05,170.0,1669.0,469.0,0.281,37.0,0.74,84.0,1.68,431.0,250.0,201.0,4.2,1293.0,500.0,66.0,0.964,46.0,66.0,482.0,10.06,24.0,0.48,19.0,30.0,0.366,34.0,0.68,17.0,267.0,5.3,4.0,645.0,0.386,358.0,127.0,2.82,7.5,,10.0,0.2,1.41,
aaron dolney,EMU,21.0,Aaron Dolney,sa3030427,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,154.0,188.0,53.0,31.0,12.0,3.0,7.0,30.0,27.0,26.0,33.0,4.0,2.0,2.0,1.0,0.0,2.0,0.344155844,0.138297872,0.175531914,0.787878787,0.446236559,0.597402597,1.043639156,0.253246753,4.540517637572289,0.396551724,-1.354912459268235,46.088435651207455,15.053060234928614,0.458452110328982,148.50291009218114,Batter,EMU,eastern michigan university,,,,,False,Eastern Michigan University,256.0,1.0,Eastern Mich.,Eastern Michigan University,Eastern Mich.,MAC,22.0,34.0,0.0,56.0,0.393,0.463,-0.07,197.0,1837.0,515.0,0.28,29.0,0.52,103.0,1.84,454.0,383.0,335.0,6.64,1362.0,473.0,53.0,0.972,69.0,78.0,524.0,10.39,81.0,1.45,22.0,17.0,0.37,52.0,0.93,21.0,353.0,6.3,2.0,883.0,0.481,416.0,255.0,1.63,8.2,,11.0,0.2,1.72,5.06
aaron dolney,EMU,22.0,Aaron Dolney,sa3030427,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,170.0,199.0,44.0,26.0,8.0,0.0,10.0,43.0,38.0,26.0,54.0,2.0,1.0,0.0,1.0,13.0,2.0,0.258823529,0.130653266,0.271356783,0.481481481,0.361809045,0.482352941,0.844161986,0.223529412,6.457903125537957,0.317757009,1.2432016734965146,32.554118868523815,-0.4179756226003395,0.3779709428998094,98.73233523968926,Batter,EMU,eastern michigan university,,,,,False,Eastern Michigan University,256.0,1.0,Eastern Mich.,Eastern Michigan University,Eastern Mich.,MAC,27.0,26.0,0.0,53.0,0.509,0.535,-0.026,231.0,1869.0,556.0,0.297,31.0,0.58,125.0,2.36,463.1,379.0,327.0,6.35,1390.0,460.0,58.0,0.97,92.0,76.0,490.0,9.52,78.0,1.47,19.0,18.0,0.393,89.0,1.68,32.0,409.0,7.7,1.0,931.0,0.498,451.0,299.0,1.51,8.8,,8.0,0.15,1.7,5.81
aaron eden,SJSU,22.0,Aaron Eden,sa3030781,,2022,6.0,3.0,6.549504703124973,17.0,12.0,0.0,0.0,0.0,67.1,314.0,89.0,58.0,49.0,12.0,28.0,4.0,7.0,0.0,32.0,4.277227561224472,3.742574116071413,1.14285714,1.6039603354591772,0.10191083,0.08917197,0.01273885,0.31560284,1.737623696747442,0.32352941,0.60460653,7.404621922442782,-0.8551172193178092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,SJSU,san jose state university,,,,,False,San Jose State University,779.0,1.0,San Jose St.,San Jose State University,San Jose St.,Mountain West,30.0,29.0,0.0,59.0,0.508,0.462,0.046,249.0,2086.0,594.0,0.285,45.0,0.76,124.0,2.1,517.1,447.0,398.0,6.92,1552.0,556.0,63.0,0.971,69.0,68.0,591.0,10.28,66.0,1.12,23.0,9.0,0.376,32.0,0.54,22.0,411.0,7.0,2.0,962.0,0.461,444.0,388.0,1.14,7.7,,23.0,0.39,1.89,6.75
aaron eden,SJSU,23.0,Aaron Eden,sa3030781,,2023,2.0,4.0,5.842105263157895,14.0,13.0,0.0,0.0,0.0,57.0,259.0,69.0,39.0,37.0,6.0,20.0,6.0,2.0,0.0,31.0,4.894736842105263,3.1578947368421053,1.55,0.9473684210526316,0.11969112,0.07722008,0.04247104,0.29613734,1.5614035087719298,0.32142857,0.64665127,6.1438467945968895,-0.3017415314389948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,SJSU,san jose state university,,,,,False,San Jose State University,779.0,1.0,San Jose St.,San Jose State University,San Jose St.,Mountain West,31.0,27.0,0.0,58.0,0.534,0.494,0.04,257.0,2002.0,564.0,0.282,49.0,0.84,128.0,2.21,507.0,376.0,335.0,5.95,1521.0,549.0,62.0,0.971,67.0,45.0,536.0,9.51,65.0,1.12,24.0,7.0,0.372,28.0,0.48,12.0,371.0,6.4,1.0,909.0,0.454,435.0,288.0,1.51,7.7,,11.0,0.19,1.63,5.11
aaron funk,LR,22.0,Aaron Funk,sa3031780,,2021,2.0,6.0,4.54090893343461,15.0,15.0,0.0,0.0,0.0,73.1,318.0,69.0,45.0,37.0,6.0,31.0,2.0,5.0,0.0,83.0,10.18636328311007,3.804545322607376,2.67741935,0.7363636108272341,0.26100629,0.09748428,0.16352201,0.24210526,1.3636363163467298,0.32142857,0.60897436,3.8921695657209914,0.6487393677136191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,LR,little rock university,,,,,False,Little Rock University,460.0,1.0,Little Rock,Little Rock University,Little Rock,Sun Belt,21.0,30.0,0.0,51.0,0.412,0.4,0.012,159.0,1718.0,438.0,0.255,43.0,0.84,88.0,1.73,439.1,288.0,234.0,4.79,1318.0,433.0,60.0,0.967,57.0,40.0,429.0,8.79,32.0,0.63,8.0,16.0,0.331,39.0,0.76,20.0,231.0,4.5,2.0,640.0,0.373,431.0,210.0,2.05,8.8,,9.0,0.18,1.45,
aaron graeber,DEL,21.0,Aaron Graeber,sa3032557,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,199.0,235.0,62.0,33.0,13.0,2.0,14.0,50.0,52.0,31.0,59.0,4.0,1.0,0.0,0.0,11.0,4.0,0.311557788,0.131914893,0.251063829,0.525423728,0.412765957,0.608040201,1.020806158,0.296482413,7.383300036591557,0.377952755,-0.5606208555400372,52.640665695153416,12.575295865617932,0.4435023837901176,131.3869456818233,Batter,DEL,university of delaware,,,,,False,University of Delaware,229.0,1.0,Delaware,University of Delaware,Delaware,CAA,31.0,26.0,0.0,57.0,0.544,0.576,-0.032,337.0,1999.0,559.0,0.28,45.0,0.79,124.0,2.18,495.1,404.0,365.0,6.63,1486.0,525.0,40.0,0.98,81.0,69.0,580.0,10.54,105.0,1.84,24.0,2.0,0.397,51.0,0.89,12.0,478.0,8.4,,1014.0,0.507,430.0,277.0,1.55,7.8,,8.0,0.14,1.73,5.03
aaron graeber,DEL,22.0,Aaron Graeber,sa3032557,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,225.0,252.0,79.0,51.0,12.0,2.0,14.0,52.0,52.0,20.0,66.0,2.0,5.0,0.0,2.0,14.0,4.0,0.351111111,0.079365079,0.261904761,0.303030303,0.40079365,0.608888888,1.009682538,0.257777777,7.361107439394765,0.433333333,-0.2817672537639737,56.621154064139006,14.913922363718628,0.4360973220022898,135.75860050085345,Batter,DEL,university of delaware,,,,,False,University of Delaware,229.0,1.0,Delaware,University of Delaware,Delaware,CAA,28.0,25.0,0.0,53.0,0.528,0.535,-0.007,273.0,1809.0,488.0,0.27,32.0,0.6,109.0,2.06,452.1,354.0,289.0,5.75,1357.0,452.0,63.0,0.966,90.0,70.0,463.0,9.21,67.0,1.26,19.0,6.0,0.383,62.0,1.17,15.0,382.0,7.2,2.0,816.0,0.451,437.0,249.0,1.76,8.7,,9.0,0.17,1.57,4.95
aaron harper,NIU,21.0,Aaron Harper,sa3033242,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,169.0,196.0,46.0,34.0,8.0,0.0,4.0,31.0,23.0,19.0,34.0,4.0,2.0,2.0,7.0,6.0,2.0,0.272189349,0.096938775,0.173469387,0.558823529,0.355670103,0.390532544,0.746202647,0.118343195,4.921686081797455,0.315789473,-0.1499329990474507,26.36823909117586,-5.987790598136122,0.3491388015525857,81.49405024154109,Batter,NIU,university of northern illinois,,,,,False,University of Northern Illinois,577.0,1.0,NIU,University of Northern Illinois,NIU,MAC,14.0,40.0,0.0,54.0,0.259,0.297,-0.038,230.0,1670.0,451.0,0.27,31.0,0.57,83.0,1.54,421.2,444.0,379.0,8.09,1265.0,435.0,81.0,0.955,78.0,48.0,520.0,11.1,23.0,0.43,23.0,33.0,0.37,67.0,1.24,23.0,277.0,5.1,,619.0,0.371,323.0,276.0,1.17,6.9,,8.0,0.15,1.89,5.89
aaron harper,NIU,22.0,Aaron Harper,sa3033242,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,202.0,232.0,62.0,47.0,10.0,0.0,5.0,31.0,41.0,20.0,34.0,6.0,3.0,1.0,6.0,4.0,4.0,0.306930693,0.086206896,0.146551724,0.588235294,0.38095238,0.430693069,0.811645449,0.123762376,3.129200930908308,0.343373493,-1.8375982318539172,37.93458678776775,-0.5052419657036239,0.3778926371495961,98.68562898928629,Batter,NIU,university of northern illinois,,,,,False,University of Northern Illinois,577.0,1.0,NIU,University of Northern Illinois,NIU,MAC,10.0,43.0,0.0,53.0,0.189,0.254,-0.065,240.0,1747.0,439.0,0.251,23.0,0.43,78.0,1.47,444.1,495.0,442.0,8.95,1333.0,451.0,71.0,0.962,69.0,63.0,596.0,12.07,30.0,0.57,26.0,15.0,0.357,60.0,1.13,33.0,275.0,5.2,,643.0,0.368,331.0,302.0,1.1,6.7,,18.0,0.34,2.02,6.12
aaron hubbell,BEL,21.0,Aaron Hubbell,sa3034209,,2021,2.0,4.0,4.2631580170124606,17.0,5.0,0.0,0.0,4.0,44.1,191.0,37.0,22.0,21.0,6.0,18.0,9.0,7.0,0.0,47.0,9.541353657123125,3.6541354431535376,2.61111111,1.2180451477178458,0.2460733,0.09424084,0.15183246,0.22560976,1.2406015393422505,0.27927928,0.75539568,5.501437767750603,-1.2382797507381422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,BEL,belmont university,,,,,False,Belmont University,72.0,1.0,Belmont,Belmont University,Belmont,OVC,22.0,30.0,0.0,52.0,0.423,0.425,-0.002,248.0,1647.0,426.0,0.259,41.0,0.79,72.0,1.38,441.1,314.0,274.0,5.59,1324.0,486.0,51.0,0.973,64.0,52.0,437.0,8.91,28.0,0.54,20.0,23.0,0.369,58.0,1.12,23.0,266.0,5.1,2.0,602.0,0.366,397.0,219.0,1.81,8.1,,10.0,0.19,1.49,
aaron lugo,HOU,,Aaron Lugo,sa3036669,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,185.0,225.0,49.0,33.0,10.0,2.0,4.0,36.0,33.0,28.0,37.0,9.0,0.0,3.0,4.0,6.0,4.0,0.264864864,0.124444444,0.164444444,0.756756756,0.387387387,0.405405405,0.792792792,0.140540541,6.132537363239379,0.3125,-1.399781928397715,36.31946616908026,-2.9091951892762116,0.3720157726390942,92.58400595753058,Batter,HOU,university of houston,,,,,False,University of Houston,375.0,1.0,Houston,University of Houston,Houston,Big 12,30.0,25.0,0.0,55.0,0.545,0.476,0.069,274.0,1802.0,460.0,0.255,43.0,0.78,87.0,1.58,479.0,349.0,294.0,5.52,1437.0,522.0,75.0,0.963,63.0,74.0,490.0,9.21,51.0,0.93,25.0,28.0,0.371,88.0,1.6,22.0,359.0,6.5,1.0,720.0,0.4,521.0,239.0,2.18,9.8,,10.0,0.18,1.52,4.49
aaron lugo,TXST,,Aaron Lugo,sa3036669,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,193.0,238.0,63.0,36.0,15.0,2.0,10.0,55.0,49.0,28.0,30.0,10.0,5.0,2.0,3.0,14.0,1.0,0.32642487,0.117647058,0.12605042,0.933333333,0.427966101,0.58031088,1.008276981,0.25388601,8.251464951381106,0.335443037,2.1170833935029805,54.581238181912155,13.500395150505751,0.4432600433543577,132.8629944136849,Batter,TXST,texas state university,,,,,False,Texas State University,880.0,1.0,Texas St.,Texas State University,Texas St.,Sun Belt,27.0,29.0,0.0,56.0,0.482,0.591,-0.109,275.0,1856.0,502.0,0.27,49.0,0.88,94.0,1.68,483.1,317.0,278.0,5.18,1450.0,530.0,56.0,0.972,86.0,74.0,500.0,9.31,52.0,0.93,33.0,19.0,0.38,50.0,0.89,12.0,388.0,6.9,3.0,774.0,0.417,442.0,232.0,1.91,8.2,,11.0,0.2,1.51,4.32
aaron manias,PUR,,Aaron Manias,sa3059907,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,126.0,159.0,37.0,19.0,9.0,0.0,9.0,29.0,43.0,17.0,28.0,14.0,1.0,1.0,3.0,1.0,0.0,0.293650793,0.106918238,0.176100628,0.607142857,0.430379746,0.579365079,1.009744825,0.285714286,3.891623567684096,0.311111111,-0.043541339226067,36.56699085242511,8.8017494232154,0.4468790677529347,131.70060467745742,Batter,PUR,purdue university,,,,,False,Purdue University,705.0,1.0,Purdue,Purdue University,Purdue,Big Ten,31.0,23.0,0.0,54.0,0.574,0.589,-0.015,245.0,1765.0,508.0,0.288,42.0,0.78,103.0,1.91,465.2,334.0,290.0,5.6,1397.0,450.0,47.0,0.975,87.0,134.0,504.0,9.74,57.0,1.06,30.0,27.0,0.408,94.0,1.74,16.0,407.0,7.5,2.0,796.0,0.451,435.0,221.0,1.97,8.4,,7.0,0.13,1.56,4.27
aaron mann,SJU,22.0,Aaron Mann,sa3036980,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,186.0,223.0,69.0,48.0,15.0,0.0,6.0,47.0,42.0,22.0,36.0,12.0,3.0,0.0,7.0,3.0,0.0,0.370967741,0.098654708,0.161434977,0.611111111,0.461883408,0.548387096,1.010270504,0.177419355,4.802075815502781,0.428571428,0.1917838705703616,52.96485855472837,18.18232742739473,0.4617131579617213,152.2743079301272,Batter,SJU,st. john's university,,,,,False,St. John's University,837.0,1.0,St. John's,St. John's University,St. John's,Big East,28.0,25.0,0.0,53.0,0.528,0.605,-0.077,256.0,1849.0,548.0,0.296,44.0,0.83,112.0,2.11,463.1,314.0,267.0,5.19,1390.0,533.0,57.0,0.971,59.0,84.0,493.0,9.58,53.0,1.0,28.0,23.0,0.401,52.0,0.98,17.0,396.0,7.5,,845.0,0.457,416.0,232.0,1.79,8.1,,13.0,0.25,1.56,4.51
aaron mckeithan,CLT,21.0,Aaron McKeithan,sa3016977,702463.0,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,180.0,221.0,50.0,35.0,12.0,0.0,3.0,35.0,24.0,26.0,20.0,12.0,3.0,0.0,10.0,2.0,1.0,0.277777777,0.117647058,0.090497737,1.3,0.398190045,0.394444444,0.792634489,0.116666667,3.689838142311769,0.29375,-0.168267123226542,37.26055044068998,1.8096930397958144,0.3770729149628548,105.10479343089224,Batter,CLT,university of north carolina at charlotte,16.0,481.0,St. Louis Cardinals,university of north carolina at charlotte,True,University of North Carolina at Charlotte,166.0,1.0,Charlotte,University of North Carolina at Charlotte,Charlotte,CUSA,40.0,21.0,0.0,61.0,0.656,0.594,0.062,218.0,1997.0,594.0,0.297,39.0,0.64,130.0,2.13,504.2,339.0,301.0,5.37,1514.0,484.0,58.0,0.972,81.0,47.0,480.0,8.56,66.0,1.08,26.0,11.0,0.375,68.0,1.11,17.0,417.0,6.8,3.0,940.0,0.471,557.0,280.0,1.99,9.9,,9.0,0.15,1.51,
aaron mishoulam,MSU,23.0,Aaron Mishoulam,sa3038153,,2024,3.0,2.0,4.649006739963929,19.0,4.0,0.0,0.0,4.0,50.1,229.0,54.0,33.0,26.0,3.0,14.0,7.0,5.0,0.0,50.0,8.94039757685371,2.5033113215190386,3.57142857,0.5364238546112226,0.21834061,0.06113537,0.15720524,0.25961538,1.3509934116134494,0.32903226,0.59322034,3.947041962219014,0.7019647777449154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,MSU,michigan state university,,,,,False,Michigan State University,526.0,1.0,Michigan St.,Michigan State University,Michigan St.,Big Ten,24.0,27.0,0.0,51.0,0.471,0.472,-0.001,230.0,1772.0,519.0,0.293,42.0,0.82,100.0,1.96,450.2,359.0,325.0,6.49,1352.0,466.0,60.0,0.968,76.0,49.0,510.0,10.18,46.0,0.9,21.0,21.0,0.385,56.0,1.1,17.0,338.0,6.6,1.0,767.0,0.433,420.0,235.0,1.79,8.4,,5.0,0.1,1.65,4.69
aaron parker,UCSB,20.0,Aaron Parker,sa3025152,801590.0,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,187.0,219.0,60.0,38.0,11.0,1.0,10.0,33.0,32.0,25.0,33.0,5.0,0.0,2.0,9.0,4.0,1.0,0.320855614,0.114155251,0.150684931,0.757575757,0.414746543,0.550802139,0.965548682,0.229946525,4.669741790889921,0.347222222,0.3280683094635606,46.10106713778774,13.188944619963564,0.4377166480512663,140.07321196869282,Batter,UCSB,"university of california, santa barbara",,,,,False,"University of California, Santa Barbara",909.0,1.0,UC Santa Barbara,"University of California, Santa Barbara",UC Santa Barbara,Big West,35.0,20.0,0.0,55.0,0.636,0.647,-0.011,231.0,1905.0,531.0,0.279,31.0,0.56,100.0,1.82,488.2,253.0,228.0,4.2,1466.0,450.0,55.0,0.972,52.0,66.0,446.0,8.21,86.0,1.56,14.0,16.0,0.374,68.0,1.24,28.0,352.0,6.4,5.0,911.0,0.478,569.0,220.0,2.59,10.5,,11.0,0.2,1.36,4.05
